source,source_record_id,country_iso3,country_name,country_inferred,inference_basis,review_flags,crop,crop_latin,variety_name,variety_aliases,variety_type,year_release,release_status,breeder,maintainer,status,ecology,notes,source_url,retrieved_at
cimmyt_maize,CLTHW17115,,Latin America,False,,no_country,MAIZE,Zea mays L.,CLTHW17115,CLTHW17115,hybrid,2020,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLW) focuses on developing intermediate maturing, white grain, high-yielding maize hybrids that are drought tolerant, resistant to TSC, MLB and ear rots, and are suitable for food use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB), Tar Spot Complex (TSC) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CLTHW17115,2026-05-19T21:02:27+00:00
cimmyt_maize,CLTHW16138,,Latin America,False,,no_country,MAIZE,Zea mays L.,CLTHW16138,CLTHW16138,hybrid,2020,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLW) focuses on developing intermediate maturing, white grain, high-yielding maize hybrids that are drought tolerant, resistant to TSC, MLB and ear rots, and are suitable for food use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB), Tar Spot Complex (TSC) | Grain Color: White grain | Grain Texture: Flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CLTHW16138,2026-05-19T21:02:27+00:00
cimmyt_maize,CLTHW15079,,Latin America,False,,no_country,MAIZE,Zea mays L.,CLTHW15079,CLTHW15079,hybrid,2018,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLW) focuses on developing intermediate maturing, white grain, high-yielding maize hybrids that are drought tolerant, resistant to TSC, MLB and ear rots, and are suitable for food use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB), Tar Spot Complex (TSC) | Grain Color: White grain | Grain Texture: Flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CLTHW15079,2026-05-19T21:02:27+00:00
cimmyt_maize,CLTHW15007,,Latin America,False,,no_country,MAIZE,Zea mays L.,CLTHW15007,CLTHW15007,hybrid,2017,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLW) focuses on developing intermediate maturing, white grain, high-yielding maize hybrids that are drought tolerant, resistant to TSC, MLB and ear rots, and are suitable for food use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB), Tar Spot Complex (TSC) | Grain Color: White grain | Grain Texture: Flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CLTHW15007,2026-05-19T21:02:27+00:00
cimmyt_maize,CLTHW18217,,Latin America,False,,no_country,MAIZE,Zea mays L.,CIM19LAPP1A-11,CLTHW18217,hybrid,2021,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLW) focuses on developing intermediate maturing, white grain, high-yielding maize hybrids that are drought tolerant, resistant to TSC, MLB and ear rots, and are suitable for food use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB), Tar Spot Complex (TSC) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CIM19LAPP1A-11,2026-05-19T21:02:27+00:00
cimmyt_maize,CLTHW18220,,Latin America,False,,no_country,MAIZE,Zea mays L.,CIM19LAPP1A-13,CLTHW18220,hybrid,2021,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLW) focuses on developing intermediate maturing, white grain, high-yielding maize hybrids that are drought tolerant, resistant to TSC, MLB and ear rots, and are suitable for food use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB), Tar Spot Complex (TSC) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CIM19LAPP1A-13,2026-05-19T21:02:27+00:00
cimmyt_maize,CLTHW14003,,Latin America,False,,no_country,MAIZE,Zea mays L.,CLTHW14003,CLTHW14003,hybrid,2015,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLW) focuses on developing intermediate maturing, white grain, high-yielding maize hybrids that are drought tolerant, resistant to TSC, MLB and ear rots, and are suitable for food use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB), Tar Spot Complex (TSC) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CLTHW14003,2026-05-19T21:02:27+00:00
cimmyt_maize,CLTHY15031,,Latin America,False,,no_country,MAIZE,Zea mays L.,CLTHY15031,CLTHY15031,hybrid,2017,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLY) focuses on developing intermediate maturing, yellow  grain, high-yielding maize hybrids that are drought tolerant, resistant to MLB and ear rots, and are suitable for feed use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB) | Grain Color: Yellow grain | Grain Texture: Flint | Maturity Group: Intermediate maturing | Seed producibility traits: Good nicking",https://maizecatalog.cimmyt.org/tech/CLTHY15031,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH17200Q,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH17200Q,CZH17200Q,hybrid,2018,released,CIMMYT,,,Southern Africa,"Quality Protein Maize (QPM) is an affordable option for alleviating protein malnutrition and reducing animal feed costs. QPM looks and tastes the same as normal maize but contains higher levels of the essential amino acids lysine and tryptophan. Eating QPM is especially beneficial for children who survive on a maize-dominated diet. 
			
			General Information
		
		
			
			Adaptation/Agroecological... | Adaptation: Highlands, Lowlands, Mid-altitudes | Biofortification: Quality Protein | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CZH17200Q,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH17198Q,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH17198Q,CZH17198Q,hybrid,2018,released,CIMMYT,,,Southern Africa,"Quality Protein Maize (QPM) is an affordable option for alleviating protein malnutrition and reducing animal feed costs. QPM looks and tastes the same as normal maize but contains higher levels of the essential amino acids lysine and tryptophan. Eating QPM is especially beneficial for children who survive on a maize-dominated diet. 
			
			General Information
		
		
			
			Adaptation/Agroecological... | Adaptation: Highlands, Lowlands, Mid-altitudes | Biofortification: Quality Protein | Biotic Stress Tolerance: Ear rots, Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CZH17198Q,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH17197Q,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH17197Q,CZH17197Q,hybrid,2018,released,CIMMYT,,,Southern Africa,"Quality Protein Maize (QPM) is an affordable option for alleviating protein malnutrition and reducing animal feed costs. QPM looks and tastes the same as normal maize but contains higher levels of the essential amino acids lysine and tryptophan. Eating QPM is especially beneficial for children who survive on a maize-dominated diet. 
			
			General Information
		
		
			
			Adaptation/Agroecological... | Adaptation: Highlands, Lowlands, Mid-altitudes | Biofortification: Quality Protein | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CZH17197Q,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH17190Q,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH17190Q,CZH17190Q,hybrid,2018,released,CIMMYT,,,Southern Africa,"Quality Protein Maize (QPM) is an affordable option for alleviating protein malnutrition and reducing animal feed costs. QPM looks and tastes the same as normal maize but contains higher levels of the essential amino acids lysine and tryptophan. Eating QPM is especially beneficial for children who survive on a maize-dominated diet. 
			
			General Information
		
		
			
			Adaptation/Agroecological... | Adaptation: Highlands, Lowlands, Mid-altitudes | Biofortification: Quality Protein | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CZH17190Q,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15599,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15599,CZH15599,hybrid,2018,released,CIMMYT,,,Southern Africa,"CZH15599 is an early-maturing hybrid with good yield potential across multiple  agro-ecologies common in southern Africa, even under low-N stress.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			
			
			Year first... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15599,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15568,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15568,CZH15568,hybrid,2018,released,CIMMYT,,,Southern Africa,"CZH15568 has good yield potential under WUMA, WLMA, DMA and Low N stress.  The hybrid also has good producibility and good disease resistance to GLS, TLB, Rust and MSV.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			Year... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing | Seed producibility traits: Good nicking",https://maizecatalog.cimmyt.org/tech/CZH15568,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15548,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15548,CZH15548,hybrid,2018,released,CIMMYT,,,Southern Africa,"CZH15548 is a hybrid with good yield potential under wet upper- and lower-mid altitudes in southern Africa and low N stress.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			
			
			Year first announced
			2018
		
		
			Grain... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15548,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH1713A,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH1713A,CZH1713A,hybrid,2019,released,CIMMYT,,,Southern Africa,"CZH1713A is a provitamin A hybrid that has good yield potential under optimum, managed drought and Low nitrogen stress conditions with good disease resistance to GLS, TLB and Rust. The hybrid also has good producibility with good female and pollen parent yield potential.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biofortification: Provitamin A | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Rust, Turcicum leaf blight (TLB) | Grain Color: Orange grain | Grain Texture: Flint | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH1713A,2026-05-19T21:02:27+00:00
cimmyt_maize,HP1306,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,HP1306,HP1306,hybrid,2019,released,CIMMYT,,,Southern Africa,"CIMMYT&#39;s southern Africa product pipeline 3 (SA-PP3) focuses on developing nutritious maize varieties (biofortified with PVA and/or High Zn), orange and white grain, high-yielding maize hybrids that are drought tolerant, NUE, resistant to GLS, TLB, ear rots, and MSV, and are suitable for food use in tropical rainfed dry/wet mid-altitude areas in... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biofortification: Provitamin A | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: Orange grain | Grain Texture: Flint | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/HP1306,2026-05-19T21:02:27+00:00
cimmyt_maize,CLTHY15013,,Latin America,False,,no_country,MAIZE,Zea mays L.,CLTHY15013,CLTHY15013,hybrid,2017,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLY) focuses on developing intermediate maturing, yellow  grain, high-yielding maize hybrids that are drought tolerant, resistant to MLB and ear rots, and are suitable for feed use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB) | Grain Color: Yellow grain | Grain Texture: Semi-flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CLTHY15013,2026-05-19T21:02:27+00:00
cimmyt_maize,CLTHY15003,,Latin America,False,,no_country,MAIZE,Zea mays L.,CLTHY15003,CLTHY15003,hybrid,2017,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLY) focuses on developing intermediate maturing, yellow  grain, high-yielding maize hybrids that are drought tolerant, resistant to MLB and ear rots, and are suitable for feed use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB) | Grain Color: Yellow grain | Grain Texture: Flint | Maturity Group: Intermediate maturing | Seed producibility traits: Good nicking",https://maizecatalog.cimmyt.org/tech/CLTHY15003,2026-05-19T21:02:27+00:00
cimmyt_maize,CLTHW15080,,Latin America,False,,no_country,MAIZE,Zea mays L.,CLTHW15080,CLTHW15080,hybrid,2018,released,CIMMYT,,,Latin America,"CIMMYT&#39;s Latin America product pipeline Tropical Lowland (LatAmTLW) focuses on developing intermediate maturing, white grain, high-yielding maize hybrids that are drought tolerant, resistant to TSC, MLB and ear rots, and are suitable for food use in tropical rainfed dry/wet low-altitude areas in Latin America.
			
			General Information
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Maydis Leaf Blight (MLB), Tar Spot Complex (TSC) | Grain Color: White grain | Grain Texture: Flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CLTHW15080,2026-05-19T21:02:27+00:00
